"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AssignmentType","Caption","Description","ElementName","HelpLink","HelpTelephone","IdentifyingNumber","InstallDate","InstallDate2","InstallLocation","InstallSource","InstallState","InstanceID","Language","LocalPackage","Name","PackageCache","PackageCode","PackageName","ProductID","RegCompany","RegOwner","SKUNumber","Transforms","URLInfoAbout","URLUpdateInfo","Vendor","Version","WarrantyDuration","WarrantyStartDate","WordCount"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{EBDEFF17-3B0B-41EC-9EE4-7E4E5F590028}"",Name=""Neovim"",Vendor=""neovim.io"",Version=""0.9.1""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{EBDEFF17-3B0B-41EC-9EE4-7E4E5F590028}"",Name=""Neovim"",Vendor=""neovim.io"",Version=""0.9.1""","0","Neovim","Neovim",,,,"{EBDEFF17-3B0B-41EC-9EE4-7E4E5F590028}","20230605",,"C:\Program Files\Neovim\","C:\Users\menon\Downloads\","5",,"1033","C:\WINDOWS\Installer\1ec589ba.msi","Neovim","C:\WINDOWS\Installer\1ec589ba.msi","{AABFFB96-14F2-4D56-B3B6-CFD0980D84C3}","nvim-win64.msi",,,,,,,,"neovim.io","0.9.1",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-0051-0000-0000-0000000FF1CE}"",Name=""Microsoft Visio Professional 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-0051-0000-0000-0000000FF1CE}"",Name=""Microsoft Visio Professional 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Visio Professional 2013","Microsoft Visio Professional 2013",,,,"{90150000-0051-0000-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-0051-0000-0000-0000000FF1CE}-C\","5",,"0","C:\windows\Installer\58e0d33.msi","Microsoft Visio Professional 2013","C:\windows\Installer\58e0d33.msi","{6FBEB5C5-392D-45A6-8CF5-7A72C7812EDB}","VisProWW.msi","00219-56840-38869-AA485","Itaipu Binacional","Itaipu Binacional",,"C:\windows\Installer\{90150000-0051-0000-0000-0000000FF1CE}\ShellUI.MST",,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-00E1-0416-0000-0000000FF1CE}"",Name=""Microsoft Office OSM MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-00E1-0416-0000-0000000FF1CE}"",Name=""Microsoft Office OSM MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office OSM MUI (Portuguese (Brazil)) 2013","Microsoft Office OSM MUI (Portuguese (Brazil)) 2013",,,,"{90150000-00E1-0416-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-00E1-0416-0000-0000000FF1CE}-C\","5",,"1046","C:\windows\Installer\56a9b1c.msi","Microsoft Office OSM MUI (Portuguese (Brazil)) 2013","C:\windows\Installer\56a9b1c.msi","{9C300062-2146-4BEC-B881-9D9B3C9FA52A}","OSMMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-00E1-0816-0000-0000000FF1CE}"",Name=""Microsoft Office OSM MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-00E1-0816-0000-0000000FF1CE}"",Name=""Microsoft Office OSM MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","1","Microsoft Office OSM MUI (Portuguese (Portugal)) 2013","Microsoft Office OSM MUI (Portuguese (Portugal)) 2013",,,,"{90150000-00E1-0816-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-00E1-0816-0000-0000000FF1CE}-C\","5",,"2070","C:\windows\Installer\a5b0072.msi","Microsoft Office OSM MUI (Portuguese (Portugal)) 2013","C:\windows\Installer\a5b0072.msi","{03685D7A-DA9F-4C3E-8275-FBA300DCB7C7}","OSMMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4433.1507",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-0054-0416-0000-0000000FF1CE}"",Name=""Microsoft Visio MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-0054-0416-0000-0000000FF1CE}"",Name=""Microsoft Visio MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Visio MUI (Portuguese (Brazil)) 2013","Microsoft Visio MUI (Portuguese (Brazil)) 2013",,,,"{90150000-0054-0416-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-0054-0416-0000-0000000FF1CE}-C\","5",,"1046","C:\windows\Installer\58e0cda.msi","Microsoft Visio MUI (Portuguese (Brazil)) 2013","C:\windows\Installer\58e0cda.msi","{FFE663A2-F15F-4316-998A-85513D8E9396}","VisioMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-00B4-0816-0000-0000000FF1CE}"",Name=""Microsoft Project MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-00B4-0816-0000-0000000FF1CE}"",Name=""Microsoft Project MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","1","Microsoft Project MUI (Portuguese (Portugal)) 2013","Microsoft Project MUI (Portuguese (Portugal)) 2013",,,,"{90150000-00B4-0816-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-00B4-0816-0000-0000000FF1CE}-C\","5",,"2070","C:\windows\Installer\a5b0077.msi","Microsoft Project MUI (Portuguese (Portugal)) 2013","C:\windows\Installer\a5b0077.msi","{B8398C88-B6B5-4455-BAAA-20CD74B17725}","ProjectMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4433.1507",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-002A-0000-1000-0000000FF1CE}"",Name=""Microsoft Office 64-bit Components 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4569.1506""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-002A-0000-1000-0000000FF1CE}"",Name=""Microsoft Office 64-bit Components 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4569.1506""","1","Microsoft Office 64-bit Components 2013","Microsoft Office 64-bit Components 2013",,,,"{90150000-002A-0000-1000-0000000FF1CE}","20230122",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-0015-0000-0000-0000000FF1CE}-C\","5",,"0","C:\windows\Installer\56a9b02.msi","Microsoft Office 64-bit Components 2013","C:\windows\Installer\56a9b02.msi","{50963ACC-A281-4842-A910-89BA513BFA08}","Office64WW.msi",,,,,"C:\windows\Installer\{90150000-002A-0000-1000-0000000FF1CE}\ShellUI.MST",,,"Microsoft Corporation","15.0.4569.1506",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-002A-0416-1000-0000000FF1CE}"",Name=""Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-002A-0416-1000-0000000FF1CE}"",Name=""Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2013","Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2013",,,,"{90150000-002A-0416-1000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002A-0416-1000-0000000FF1CE}-C\","5",,"1046","C:\windows\Installer\56a9afb.msi","Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2013","C:\windows\Installer\56a9afb.msi","{723C22F1-7BE5-4402-A1ED-888BC5CFC7BD}","Office64MUI.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-002A-0816-1000-0000000FF1CE}"",Name=""Microsoft Office Shared 64-bit MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-002A-0816-1000-0000000FF1CE}"",Name=""Microsoft Office Shared 64-bit MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","1","Microsoft Office Shared 64-bit MUI (Portuguese (Portugal)) 2013","Microsoft Office Shared 64-bit MUI (Portuguese (Portugal)) 2013",,,,"{90150000-002A-0816-1000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002A-0816-1000-0000000FF1CE}-C\","5",,"2070","C:\windows\Installer\a5b0053.msi","Microsoft Office Shared 64-bit MUI (Portuguese (Portugal)) 2013","C:\windows\Installer\a5b0053.msi","{A8B2C7FA-BD65-4FC7-B9D5-2E1864767C79}","Office64MUI.msi",,,,,,,,"Microsoft Corporation","15.0.4433.1507",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-003B-0000-0000-0000000FF1CE}"",Name=""Microsoft Project Professional 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4569.1506""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-003B-0000-0000-0000000FF1CE}"",Name=""Microsoft Project Professional 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4569.1506""","1","Microsoft Project Professional 2013","Microsoft Project Professional 2013",,,,"{90150000-003B-0000-0000-0000000FF1CE}","20230521",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-003B-0000-0000-0000000FF1CE}-C\","5",,"0","C:\windows\Installer\a5b00d4.msi","Microsoft Project Professional 2013","C:\windows\Installer\a5b00d4.msi","{1BE40E3F-1C4A-4303-8DA3-D7517EA71FDD}","PrjProWW.msi","00214-30000-00000-AA211","Itaipu Binacional","PAULO LACERDA DE OLIVEIRA",,"C:\windows\Installer\{90150000-003B-0000-0000-0000000FF1CE}\ShellUI.MST",,,"Microsoft Corporation","15.0.4569.1506",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-002C-0416-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-002C-0416-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office Proofing (Portuguese (Brazil)) 2013","Microsoft Office Proofing (Portuguese (Brazil)) 2013",,,,"{90150000-002C-0416-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0416-0000-0000000FF1CE}-C\","5",,"1046","C:\windows\Installer\56a9b17.msi","Microsoft Office Proofing (Portuguese (Brazil)) 2013","C:\windows\Installer\56a9b17.msi","{9A3F9C80-B805-458C-9003-CECA3469660B}","Proofing.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-002C-0816-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-002C-0816-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","1","Microsoft Office Proofing (Portuguese (Portugal)) 2013","Microsoft Office Proofing (Portuguese (Portugal)) 2013",,,,"{90150000-002C-0816-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0816-0000-0000000FF1CE}-C\","5",,"2070","C:\windows\Installer\a5b006d.msi","Microsoft Office Proofing (Portuguese (Portugal)) 2013","C:\windows\Installer\a5b006d.msi","{C9621CED-3074-47F4-88DE-5BB69478311B}","Proofing.msi",,,,,,,,"Microsoft Corporation","15.0.4433.1507",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-006E-0416-0000-0000000FF1CE}"",Name=""Microsoft Office Shared MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-006E-0416-0000-0000000FF1CE}"",Name=""Microsoft Office Shared MUI (Portuguese (Brazil)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office Shared MUI (Portuguese (Brazil)) 2013","Microsoft Office Shared MUI (Portuguese (Brazil)) 2013",,,,"{90150000-006E-0416-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-006E-0416-0000-0000000FF1CE}-C\","5",,"1046","C:\windows\Installer\56a9b55.msi","Microsoft Office Shared MUI (Portuguese (Brazil)) 2013","C:\windows\Installer\56a9b55.msi","{2FA817B7-8963-4992-A6E6-D6A441F04348}","OfficeMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-006E-0816-0000-0000000FF1CE}"",Name=""Microsoft Office Shared MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-006E-0816-0000-0000000FF1CE}"",Name=""Microsoft Office Shared MUI (Portuguese (Portugal)) 2013"",Vendor=""Microsoft Corporation"",Version=""15.0.4433.1507""","1","Microsoft Office Shared MUI (Portuguese (Portugal)) 2013","Microsoft Office Shared MUI (Portuguese (Portugal)) 2013",,,,"{90150000-006E-0816-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-006E-0816-0000-0000000FF1CE}-C\","5",,"2070","C:\windows\Installer\a5b007d.msi","Microsoft Office Shared MUI (Portuguese (Portugal)) 2013","C:\windows\Installer\a5b007d.msi","{579182FC-2D4D-4801-85F1-19997B1737FD}","OfficeMUI.msi",,,,,,,,"Microsoft Corporation","15.0.4433.1507",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-001F-0416-0000-0000000FF1CE}"",Name=""Revisores de Texto do Microsoft Office 2013 ? Portugu?s do Brasil"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-001F-0416-0000-0000000FF1CE}"",Name=""Revisores de Texto do Microsoft Office 2013 ? Portugu?s do Brasil"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Revisores de Texto do Microsoft Office 2013 ? Portugu?s do Brasil","Revisores de Texto do Microsoft Office 2013 ? Portugu?s do Brasil",,,,"{90150000-001F-0416-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0416-0000-0000000FF1CE}-C\Proof.pt-br\","5",,"1046","C:\windows\Installer\56a9b08.msi","Revisores de Texto do Microsoft Office 2013 ? Portugu?s do Brasil","C:\windows\Installer\56a9b08.msi","{EFF927BE-44AF-4F57-AD79-0A8F1EC8CD75}","Proof.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-001F-0816-0000-0000000FF1CE}"",Name=""Ferramentas de Verifica??o do Microsoft Office 2013 - Portugu?s"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-001F-0816-0000-0000000FF1CE}"",Name=""Ferramentas de Verifica??o do Microsoft Office 2013 - Portugu?s"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Ferramentas de Verifica??o do Microsoft Office 2013 - Portugu?s","Ferramentas de Verifica??o do Microsoft Office 2013 - Portugu?s",,,,"{90150000-001F-0816-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0816-0000-0000000FF1CE}-C\Proof.pt\","5",,"2070","C:\windows\Installer\a5b005d.msi","Ferramentas de Verifica??o do Microsoft Office 2013 - Portugu?s","C:\windows\Installer\a5b005d.msi","{2483696E-5381-40A0-9E43-6E10357BFF45}","Proof.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-001F-0409-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing Tools 2013 - English"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-001F-0409-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing Tools 2013 - English"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office Proofing Tools 2013 - English","Microsoft Office Proofing Tools 2013 - English",,,,"{90150000-001F-0409-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0416-0000-0000000FF1CE}-C\Proof.en\","5",,"1033","C:\windows\Installer\56a9b12.msi","Microsoft Office Proofing Tools 2013 - English","C:\windows\Installer\56a9b12.msi","{4A027B9E-7225-4721-A82F-8E517A50B990}","Proof.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-001F-0C0A-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing Tools 2013 - Espa?ol"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-001F-0C0A-0000-0000000FF1CE}"",Name=""Microsoft Office Proofing Tools 2013 - Espa?ol"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Microsoft Office Proofing Tools 2013 - Espa?ol","Microsoft Office Proofing Tools 2013 - Espa?ol",,,,"{90150000-001F-0C0A-0000-0000000FF1CE}","20201202",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0416-0000-0000000FF1CE}-C\Proof.es\","5",,"3082","C:\windows\Installer\56a9b0d.msi","Microsoft Office Proofing Tools 2013 - Espa?ol","C:\windows\Installer\56a9b0d.msi","{1A19889E-F685-4356-AB08-8DFBA6F07948}","Proof.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90150000-001F-040C-0000-0000000FF1CE}"",Name=""Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90150000-001F-040C-0000-0000000FF1CE}"",Name=""Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais"",Vendor=""Microsoft Corporation"",Version=""15.0.4420.1017""","1","Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais","Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais",,,,"{90150000-001F-040C-0000-0000000FF1CE}","20201203",,"C:\Program Files (x86)\Microsoft Office\","C:\MSOCache\All Users\{90150000-002C-0816-0000-0000000FF1CE}-C\Proof.fr\","5",,"1036","C:\windows\Installer\a5b0065.msi","Outils de v?rification linguistique 2013 de Microsoft Office?- Fran?ais","C:\windows\Installer\a5b0065.msi","{6DFB72B4-065D-49E4-9DDF-2EB22E5E1192}","Proof.msi",,,,,,,,"Microsoft Corporation","15.0.4420.1017",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90160000-008C-0000-0000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Extensibility Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90160000-008C-0000-0000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Extensibility Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","1","Office 16 Click-to-Run Extensibility Component","Office 16 Click-to-Run Extensibility Component",,,,"{90160000-008C-0000-0000-0000000FF1CE}","20230106",,,"C:\Program Files (x86)\Microsoft Office\root\Integration\","5",,"0","C:\WINDOWS\Installer\333ce9ff.msi","Office 16 Click-to-Run Extensibility Component","C:\WINDOWS\Installer\333ce9ff.msi","{EEB17673-B334-4E0E-A207-C00C23A98A50}","C2RInt.16.msi",,,,,,,,"Microsoft Corporation","16.0.15629.20118",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90160000-008C-0416-0000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Localization Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90160000-008C-0416-0000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Localization Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","1","Office 16 Click-to-Run Localization Component","Office 16 Click-to-Run Localization Component",,,,"{90160000-008C-0416-0000-0000000FF1CE}","20230106",,,"C:\Program Files (x86)\Microsoft Office\root\Integration\","5",,"1046","C:\WINDOWS\Installer\333cea22.msi","Office 16 Click-to-Run Localization Component","C:\WINDOWS\Installer\333cea22.msi","{10FE37EB-BE2F-43AA-BD50-0F5074C10AA8}","C2RIntLoc.pt-br.16.msi",,,,,,,,"Microsoft Corporation","16.0.15629.20118",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90160000-00DD-0000-1000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Extensibility Component 64-bit Registration"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90160000-00DD-0000-1000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Extensibility Component 64-bit Registration"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20118""","1","Office 16 Click-to-Run Extensibility Component 64-bit Registration","Office 16 Click-to-Run Extensibility Component 64-bit Registration",,,,"{90160000-00DD-0000-1000-0000000FF1CE}","20230106",,,"C:\Program Files (x86)\Microsoft Office\root\Integration\","5",,"0","C:\WINDOWS\Installer\333cea04.msi","Office 16 Click-to-Run Extensibility Component 64-bit Registration","C:\WINDOWS\Installer\333cea04.msi","{A4469ECC-BC2C-492A-8DB7-31462B26D42F}","C2RInt64.16.msi",,,,,,,,"Microsoft Corporation","16.0.15629.20118",,,"0"
"MENONW10W","2","Win32_Product","CIM_Product","CIM_ManagedElement","Win32_Product.IdentifyingNumber=""{90160000-008F-0000-1000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Licensing Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20156""","31","System.String[]","MENONW10W","root\cimv2","\\MENONW10W\root\cimv2:Win32_Product.IdentifyingNumber=""{90160000-008F-0000-1000-0000000FF1CE}"",Name=""Office 16 Click-to-Run Licensing Component"",Vendor=""Microsoft Corporation"",Version=""16.0.15629.20156""","1","Office 16 Click-to-Run Licensing Component","Office 16 Click-to-Run Licensing Component",,,,"{90160000-008F-0000-1000-0000000FF1CE}","20230106",,,"C:\Program Files (x86)\Microsoft Office\root\Integration\","5",,"0","C:\WINDOWS\Installer\333ce9af.msi","Office 16 Click-to-Run Licensing Component","C:\WINDOWS\Installer\333ce9af.msi","{488BABD4-62E4-4B0B-976A-D6615FD103E8}","SPPRedist64.msi",,,,,,,,"Microsoft Corporation","16.0.15629.20156",,,"0"
